1 101 201 301 401 501 601 701 801 901 
86 158 202 352 418 510 630 755 891 958 
72 192 201 349 453 566 658 718 854 945 
65 134 249 311 489 582 647 789 837 960 
6 128 233 377 476 577 601 760 846 981 
49 187 288 317 435 565 684 796 884 918 
9 182 278 380 405 597 674 794 840 958 
72 188 220 314 421 575 692 710 888 951 
27 166 261 340 421 514 648 770 835 957 
36 171 228 377 462 581 603 708 835 968 
15 108 225 304 429 512 601 770 840 926 
37 140 259 352 449 533 617 725 854 947 
58 113 222 397 427 559 698 774 842 968 
12 138 242 349 436 501 657 755 881 961 
80 123 275 308 483 525 660 713 870 914 
3 143 261 356 416 561 691 754 803 951 
20 155 255 347 432 529 629 753 864 935 
53 113 274 383 473 593 658 705 854 990 
18 180 270 339 441 580 676 767 875 990 
74 161 233 400 487 567 604 710 866 984 
21 177 267 352 406 551 691 735 804 971 
90 103 207 328 440 564 684 736 857 921 
41 113 227 372 401 596 638 782 867 951 
82 145 261 381 413 507 662 784 893 937 
96 157 269 306 465 552 636 720 900 995 
43 161 285 353 410 600 662 767 868 925 
32 117 288 301 490 508 648 756 837 988 
61 177 228 343 454 587 601 706 874 939 
50 139 206 395 434 515 666 761 859 965 
6 113 266 342 420 512 620 774 894 901 
24 118 236 340 418 580 615 729 892 981 
66 124 297 353 412 546 694 767 862 906 
91 102 289 393 427 516 684 762 874 972 
26 155 250 393 451 506 698 731 853 934 
45 126 242 335 424 520 649 772 836 927 
18 184 285 388 437 503 641 753 858 931 
57 175 265 388 412 506 688 785 820 982 
1 169 211 354 469 594 662 781 805 954 
85 110 210 362 441 570 638 736 816 968 
60 153 248 345 467 581 669 735 854 978 
67 192 275 343 423 502 635 704 889 906 
17 155 208 323 425 565 675 702 849 969 
62 113 224 377 460 541 640 800 897 979 
13 161 283 368 456 559 654 781 856 996 
53 166 233 359 436 589 633 749 839 921 
83 169 297 373 427 598 601 761 842 989 
5 139 248 371 408 534 632 720 834 995 
51 177 294 323 491 565 636 701 882 908 
64 158 285 397 466 503 694 705 860 917 
28 109 257 303 437 549 650 711 861 976 
92 188 244 303 402 542 671 765 884 912 
73 123 221 348 485 560 623 719 860 918 
41 145 255 352 470 554 694 757 854 927 
11 172 283 396 414 535 658 789 854 940 
5 136 262 318 481 592 696 772 802 936 
64 112 220 325 449 577 696 755 875 975 
52 199 251 345 489 517 676 730 873 981 
62 178 236 312 471 504 653 791 897 908 
36 129 267 315 408 588 622 772 806 918 
42 173 248 346 413 583 609 775 827 910 
44 199 284 373 479 567 653 742 817 927 
57 114 275 333 429 568 680 781 828 904 
62 112 247 387 446 522 606 710 865 958 
95 168 240 349 408 542 669 744 820 926 
97 101 293 365 471 515 661 729 841 943 
31 195 280 341 499 563 657 737 850 921 
28 168 296 356 447 581 610 719 820 1000 
40 198 246 323 466 527 659 762 827 933 
57 168 252 331 500 570 694 752 900 996 
3 119 219 371 482 589 663 720 872 903 
68 142 264 332 489 555 694 734 850 953 
38 125 238 334 460 528 665 727 850 985 
77 123 244 313 452 578 680 701 804 959 
54 169 237 308 435 548 606 750 831 960 
100 129 270 376 456 521 664 785 826 938 
99 111 202 333 442 507 695 760 837 915 
97 137 273 361 449 592 630 783 807 928 
74 198 255 334 463 529 680 784 872 943 
54 148 252 367 461 543 618 755 804 929 
99 146 287 344 496 553 626 736 900 914 
26 189 224 391 434 517 682 716 823 901 
42 169 283 397 413 567 607 749 863 972 
89 131 244 332 471 521 618 735 827 967 
2 106 244 325 412 543 662 796 823 914 
67 111 201 353 457 593 696 755 806 908 
69 163 229 333 408 580 629 713 810 937 
79 166 282 371 410 536 645 757 821 988 
70 161 234 390 406 557 628 788 897 942 
72 195 234 348 427 537 685 767 876 956 
6 188 286 318 431 579 651 722 861 937 
85 180 276 393 499 529 604 767 871 902 
62 180 292 336 498 560 602 780 864 971 
30 142 230 312 414 524 619 714 859 980 
82 146 242 400 444 585 604 704 899 999 
86 169 287 357 447 529 647 741 857 986 
46 139 273 316 477 545 618 705 859 953 
43 184 226 365 411 506 618 721 840 988 
99 188 203 331 415 580 625 754 848 938 
34 168 240 379 450 532 692 707 802 906 
1 187 280 305 469 576 626 760 820 988 
73 182 250 362 415 567 696 796 891 960 
25 151 234 381 441 528 654 774 867 948 
81 140 271 382 445 525 602 792 891 981 
52 149 226 394 480 589 693 745 805 954 
88 102 202 311 491 578 681 785 821 981 
9 109 225 341 404 588 650 724 845 955 
16 126 265 315 473 532 624 727 801 932 
9 131 202 309 470 562 696 755 821 974 
32 190 277 397 408 534 695 779 882 924 
51 195 294 325 474 583 633 735 866 910 
54 154 229 316 429 537 605 788 854 949 
94 118 255 317 458 540 632 736 841 967 
45 169 297 309 460 569 621 712 815 977 
5 173 260 353 481 548 670 748 900 948 
33 192 255 388 407 547 654 768 867 918 
47 108 290 354 428 514 681 755 814 995 
28 138 280 355 442 523 641 747 863 972 
95 145 228 380 460 592 617 744 860 911 
89 168 289 397 453 514 602 705 862 960 
94 103 250 347 483 516 681 755 827 909 
43 135 216 389 463 574 651 765 825 909 
56 155 293 343 486 565 626 757 858 942 
21 149 238 327 422 528 674 789 825 975 
77 165 299 353 452 580 670 718 828 926 
51 126 268 385 435 552 640 728 839 932 
2 107 210 310 403 550 623 781 897 957 
60 139 258 372 401 528 685 705 856 936 
49 138 288 368 422 536 647 738 877 935 
57 113 293 307 488 507 700 706 823 947 
51 159 246 388 457 503 653 758 845 944 
80 144 218 389 432 586 633 766 880 915 
45 195 286 318 401 555 634 757 830 952 
57 189 277 394 413 580 641 789 871 918 
14 190 246 327 413 524 681 713 883 930 
17 182 294 322 468 557 624 727 863 929 
17 111 280 360 431 559 621 708 873 991 
71 113 202 377 487 565 693 707 871 938 
32 147 266 316 460 568 684 784 854 995 
81 134 245 362 469 552 627 773 895 918 
47 105 202 374 442 560 699 787 861 965 
36 107 249 323 433 516 692 759 846 973 
94 185 257 332 434 522 658 720 882 907 
5 145 229 352 440 548 602 770 881 915 
39 170 275 357 407 502 695 767 884 913 
82 110 289 369 412 579 601 766 871 997 
100 191 229 400 421 543 684 759 818 926 
16 165 265 396 475 585 664 728 840 964 
88 195 216 364 404 510 605 722 816 939 
22 128 299 341 477 516 648 774 804 955 
6 146 273 307 442 550 610 709 841 958 
13 176 273 371 461 566 654 728 864 971 
40 154 239 382 466 584 614 776 875 946 
15 167 245 354 482 501 646 726 868 955 
29 197 292 373 450 523 634 721 817 992 
39 191 245 333 420 507 698 784 858 987 
72 165 285 322 463 530 655 731 852 942 
78 118 268 384 500 527 653 774 857 910 
93 142 259 391 484 562 671 701 812 936 
54 118 257 322 474 552 669 713 856 976 
91 118 265 342 454 552 608 739 844 917 
13 147 213 391 406 520 682 702 861 964 
1 168 210 328 479 546 617 770 815 951 
19 186 226 371 415 517 667 770 823 973 
8 179 260 386 452 527 675 721 818 977 
18 159 241 387 443 520 622 745 821 915 
29 178 205 366 490 532 646 735 879 918 
84 196 255 385 412 595 654 789 816 981 
74 103 247 352 494 543 610 740 858 967 
46 192 233 340 497 541 699 713 865 909 
47 180 244 353 417 551 663 704 897 901 
20 119 238 318 466 570 640 753 812 955 
65 185 293 350 455 570 674 741 862 965 
15 196 295 302 410 547 624 771 898 956 
41 176 236 375 401 575 609 798 817 903 
79 121 271 375 428 568 612 797 840 944 
28 177 277 384 478 549 637 743 837 914 
43 175 246 312 413 567 648 719 858 939 
46 129 245 372 435 579 609 727 878 946 
43 149 221 331 436 583 602 715 888 980 
48 134 242 320 488 532 637 752 850 954 
94 186 267 389 434 557 643 758 802 940 
48 113 256 328 412 531 682 754 895 995 
86 161 248 325 453 575 617 724 850 981 
15 148 279 367 480 558 697 730 889 946 
48 125 257 313 415 516 608 744 816 968 
87 181 225 328 438 578 636 705 871 939 
15 175 236 334 478 555 631 713 838 950 
99 190 210 310 431 513 651 737 825 904 
9 177 283 316 412 502 632 774 809 904 
35 198 235 381 476 528 629 795 819 944 
43 119 272 306 459 541 673 752 825 972 
81 146 294 349 475 551 620 731 811 905 
87 147 297 331 423 524 653 711 835 910 
66 121 234 396 431 569 627 740 808 913 
40 193 283 351 415 504 687 703 826 992 
3 108 201 354 499 568 664 756 886 924 
74 137 272 361 492 508 610 730 827 935 
79 139 223 390 459 556 628 756 818 972 
70 138 296 354 489 578 613 714 840 906 
40 187 238 320 443 504 678 767 826 990 
22 110 230 336 440 593 666 772 818 935 
17 122 294 338 456 597 658 704 900 913 
57 173 235 354 441 520 640 769 894 968 
55 166 252 315 409 544 665 800 874 991 
68 129 294 342 402 507 609 747 896 987 
27 173 210 301 432 518 669 773 871 962 
66 150 231 305 466 520 675 786 830 944 
88 164 287 345 490 522 648 724 801 910 
66 153 251 364 471 539 624 746 851 959 
9 164 216 326 483 504 622 773 892 995 
64 179 210 308 473 577 689 718 832 906 
1 102 236 315 450 518 678 703 826 930 
90 178 271 393 471 549 657 706 885 915 
57 159 255 380 491 533 685 756 843 982 
56 182 224 339 479 532 635 738 847 920 
59 172 274 340 493 522 653 752 888 916 
88 171 221 372 459 505 662 738 865 966 
78 183 255 379 452 599 634 739 890 910 
23 163 228 368 425 536 687 769 823 902 
79 114 285 350 438 536 641 706 821 974 
16 108 259 357 469 537 665 773 881 960 
50 116 249 352 403 585 620 726 846 987 
35 125 299 391 464 581 700 773 889 946 
76 144 203 336 449 502 695 763 857 957 
16 101 237 324 473 516 646 731 810 974 
33 173 203 344 456 594 604 797 838 970 
51 142 230 333 494 515 683 769 815 979 
10 124 236 333 416 507 691 793 864 945 
44 174 291 351 459 545 638 724 897 936 
84 191 299 381 421 525 660 759 890 982 
11 138 295 310 423 563 637 754 879 901 
84 173 278 377 443 528 642 739 813 904 
85 119 262 398 411 531 620 766 809 908 
75 107 244 354 468 524 676 712 856 962 
51 181 216 374 421 553 700 713 886 937 
46 113 292 320 459 534 630 755 851 906 
58 123 245 315 463 582 655 776 900 946 
74 159 252 358 483 540 681 792 832 975 
3 152 290 343 469 539 607 761 802 970 
95 143 273 326 474 589 685 795 821 925 
60 139 262 367 424 507 626 761 888 922 
45 200 274 314 416 553 624 730 871 982 
24 131 271 326 470 591 689 702 879 920 
86 190 246 356 427 545 628 760 892 925 
79 189 209 328 482 567 619 794 852 937 
97 134 210 327 453 508 661 784 861 974 
10 146 248 358 495 570 699 716 835 934 
37 183 265 309 452 550 620 778 808 922 
17 105 260 353 462 509 625 755 900 984 
97 117 226 317 429 565 679 778 894 939 
36 162 241 341 417 572 681 781 841 958 
9 103 216 354 449 544 644 736 876 977 
45 163 255 325 438 507 618 707 874 906 
52 166 217 337 464 581 648 744 844 954 
9 163 228 337 423 536 692 719 888 982 
4 135 280 348 402 568 619 715 868 982 
65 142 286 304 479 566 659 729 804 916 
38 128 236 310 451 501 614 703 807 978 
10 154 205 335 420 505 690 776 883 929 
34 110 231 302 487 579 637 800 823 913 
30 162 230 317 498 557 671 731 840 962 
75 189 279 311 447 566 689 703 814 911 
39 165 234 312 439 549 696 711 860 906 
14 190 280 359 469 536 675 761 887 931 
96 163 297 354 438 546 650 706 866 998 
26 130 221 386 488 591 672 793 801 905 
44 131 218 322 444 531 637 786 852 915 
20 114 278 311 433 584 644 709 852 960 
66 135 217 342 421 509 699 754 845 953 
15 129 237 368 415 560 646 702 895 994 
70 167 284 349 452 597 690 724 874 967 
55 187 272 368 451 523 634 793 880 989 
83 122 290 320 487 598 622 786 873 925 
4 160 214 362 412 504 696 763 871 953 
91 172 210 303 479 550 608 736 806 993 
69 175 249 353 484 574 616 765 890 923 
63 192 207 361 443 536 604 777 878 965 
32 185 237 354 425 597 609 727 887 958 
58 156 280 356 422 539 630 703 888 964 
55 141 254 326 452 584 640 785 866 960 
47 123 265 341 453 528 622 719 864 926 
85 149 265 360 442 594 629 729 896 902 
46 103 287 379 435 559 652 766 876 924 
23 195 233 388 469 545 604 720 879 965 
61 160 206 382 420 520 626 746 895 960 
73 129 262 307 476 543 674 773 850 920 
74 190 246 330 406 521 641 713 890 930 
2 182 215 373 447 538 627 741 825 966 
1 189 236 371 469 514 673 788 869 978 
2 114 268 387 459 534 646 767 886 945 
45 152 238 360 447 581 688 770 886 962 
82 175 274 356 412 574 656 776 840 987 
17 122 265 384 479 567 671 724 840 951 
17 188 213 357 404 599 674 791 897 959 
78 169 287 319 478 583 650 796 810 964 
29 134 275 356 415 510 670 793 858 928 
10 153 245 318 428 554 617 704 816 938 
66 160 207 376 423 523 642 727 876 986 
47 168 258 310 464 579 608 760 883 912 
71 192 292 330 472 561 637 724 833 924 
45 113 262 353 497 576 642 717 814 947 
9 159 236 345 458 586 659 742 805 975 
42 157 293 378 458 550 616 760 883 957 
1 176 263 395 463 574 629 719 865 983 
5 145 294 373 433 577 692 731 862 980 
66 109 219 333 428 570 613 754 853 984 
30 131 291 333 427 528 671 706 853 934 
88 193 257 365 444 595 683 752 876 914 
87 127 210 379 449 549 673 727 878 941 
76 132 261 387 476 524 646 783 814 999 
95 152 209 390 480 539 675 787 879 937 
89 148 227 322 469 548 667 712 882 997 
15 130 298 385 498 529 650 784 863 999 
46 190 254 329 452 593 652 782 801 913 
74 135 206 306 443 511 665 701 818 974 
64 121 214 363 480 585 613 701 889 906 
18 178 299 354 448 514 664 735 838 934 
73 191 281 348 417 517 645 734 843 968 
31 124 207 349 447 525 622 730 873 931 
70 118 266 397 420 526 676 729 835 981 
25 118 249 337 492 555 696 748 881 942 
66 190 201 327 500 518 665 749 889 939 
50 111 228 354 451 501 645 746 807 929 
17 131 213 325 479 569 636 767 824 908 
10 167 245 389 499 566 604 711 803 967 
93 106 236 336 493 564 602 746 861 963 
92 125 283 332 449 586 619 794 807 990 
44 145 245 372 449 506 687 749 831 902 
18 103 209 304 427 564 607 703 818 924 
47 103 298 315 464 579 624 716 802 910 
96 155 280 389 479 591 696 762 874 961 
42 176 271 334 448 590 614 734 850 979 
88 193 216 374 436 542 617 789 893 960 
24 156 276 347 493 562 651 732 847 980 
54 156 216 395 468 585 630 798 885 946 
68 174 285 330 479 547 621 754 856 993 
66 121 253 320 494 583 669 746 825 951 
44 190 244 391 448 567 636 715 820 918 
66 105 295 315 490 520 642 781 868 986 
52 143 255 355 490 585 653 727 864 965 
78 132 222 342 450 570 626 755 890 977 
73 126 290 329 493 568 612 726 827 936 
28 114 265 344 489 525 642 786 846 932 
74 102 231 352 452 510 666 780 875 925 
85 152 263 314 431 578 695 736 849 901 
82 147 289 332 471 516 680 786 886 905 
29 168 207 397 444 594 604 719 833 967 
12 130 294 336 500 514 655 723 832 981 
74 134 206 369 444 502 680 704 868 991 
28 128 241 315 494 515 648 702 832 944 
95 124 208 361 419 505 659 771 827 980 
31 192 265 379 462 551 663 788 869 958 
88 147 291 384 428 565 659 752 847 965 
77 160 212 332 472 539 622 736 861 902 
84 110 238 351 480 579 641 708 845 915 
13 181 238 319 487 588 663 800 853 955 
73 175 239 371 489 579 618 743 871 991 
91 162 271 302 496 564 659 733 888 923 
89 151 201 380 475 509 671 751 835 932 
63 183 267 343 429 503 682 792 866 956 
22 174 222 328 413 549 664 748 856 957 
74 192 263 365 411 501 645 709 875 974 
59 192 265 360 426 589 608 740 845 958 
30 169 269 338 477 526 636 744 831 902 
67 111 278 388 494 522 660 769 882 946 
100 186 264 327 435 546 694 708 802 971 
94 198 296 355 468 550 672 716 808 958 
28 128 300 334 483 596 695 784 879 946 
89 119 298 329 467 524 685 704 825 927 
42 174 238 328 438 537 697 706 821 935 
9 152 280 388 418 537 618 743 822 985 
52 129 214 385 443 528 694 787 886 992 
72 127 226 380 448 575 627 768 863 936 
86 146 291 352 483 588 691 734 860 939 
94 130 243 345 496 536 668 774 815 961 
93 102 267 323 403 525 668 779 895 991 
41 131 248 336 484 548 608 769 868 926 
8 125 281 363 466 547 685 706 814 926 
97 114 293 301 497 542 604 767 900 998 
19 131 205 394 465 527 650 732 863 997 
16 114 288 321 475 560 610 727 835 929 
62 124 266 315 424 555 645 728 805 968 
52 178 269 384 443 579 699 794 804 913 
46 148 232 355 432 556 672 722 874 941 
97 107 221 354 447 587 665 721 882 942 
95 181 245 330 417 577 642 779 832 919 
41 144 281 361 453 528 642 703 813 929 
41 151 209 385 401 598 693 737 840 918 
29 175 265 342 410 519 634 759 892 915 
17 187 222 307 411 584 640 758 806 971 
7 107 239 327 424 505 661 748 845 923 
31 160 265 308 472 547 675 713 810 983 
27 147 252 392 425 592 648 743 831 959 
47 155 253 315 402 573 608 754 853 937 
95 108 260 325 498 559 608 720 814 992 
51 125 204 372 487 574 645 761 845 925 
98 181 248 302 421 518 635 706 871 991 
36 152 210 336 442 509 666 734 811 980 
40 154 202 386 408 558 694 723 871 949 
33 168 227 314 433 578 685 761 897 960 
89 146 298 374 484 574 684 795 834 952 
89 148 234 319 489 535 611 798 841 921 
16 129 255 367 433 545 646 768 888 922 
39 144 241 347 483 546 652 707 858 913 
65 175 239 380 406 554 608 759 845 958 
20 145 237 348 482 551 687 741 855 987 
3 154 268 339 483 567 654 745 882 929 
24 136 213 309 414 580 603 704 893 971 
95 172 265 372 415 535 602 740 870 981 
87 158 266 382 445 537 679 739 872 914 
18 111 255 328 428 551 607 720 815 949 
33 194 232 304 422 565 653 731 802 981 
17 182 300 333 490 568 637 707 835 965 
88 117 280 318 449 563 661 742 872 994 
4 157 202 383 448 582 671 787 865 968 
69 185 278 368 454 556 619 749 810 982 
32 170 212 380 431 532 661 764 865 984 
95 138 204 324 473 565 662 789 854 957 
85 156 239 367 407 599 642 702 864 951 
2 169 220 363 490 565 669 724 861 913 
43 131 247 352 470 582 603 719 855 925 
44 106 248 331 471 589 624 752 803 917 
77 162 218 340 441 529 671 726 836 931 
48 114 275 307 463 554 640 780 889 917 
34 106 290 326 441 572 608 778 860 949 
54 186 244 352 411 577 611 702 837 977 
89 168 271 339 404 579 648 722 845 976 
17 189 252 358 479 570 697 765 886 987 
69 169 251 306 500 503 629 719 803 946 
61 174 283 384 483 572 634 720 871 974 
3 140 227 376 437 507 620 766 897 920 
73 197 278 317 426 562 693 738 849 984 
1 155 272 351 418 505 617 704 833 966 
53 120 240 346 422 510 679 732 819 926 
3 146 209 369 447 564 620 720 811 972 
11 176 269 360 432 531 639 785 883 957 
59 113 295 356 422 507 634 739 820 913 
86 198 280 322 487 524 649 729 838 929 
7 180 218 341 430 550 604 780 840 969 
18 188 228 339 500 580 696 733 826 914 
41 136 227 396 434 531 611 718 830 933 
58 116 247 351 481 505 677 759 831 939 
49 158 232 350 442 504 699 735 893 920 
56 184 251 341 442 567 616 717 889 997 
68 178 244 397 429 547 662 750 900 956 
57 146 210 331 442 548 633 760 874 1000 
23 174 259 391 420 523 672 712 887 903 
78 131 300 367 456 593 605 725 883 958 
67 118 241 318 426 587 661 768 881 983 
93 193 217 396 442 563 652 760 805 933 
68 187 283 336 431 548 624 788 888 920 
50 167 242 364 450 540 689 784 822 925 
13 191 299 373 488 521 669 722 827 989 
49 118 285 327 453 582 606 732 827 921 
52 164 279 320 437 538 665 797 808 943 
3 186 210 373 428 599 661 761 821 992 
53 170 231 353 412 528 622 771 823 946 
72 121 221 394 453 596 603 714 896 969 
26 110 220 336 464 525 681 752 860 990 
97 146 284 329 470 556 641 791 801 929 
27 159 257 374 408 505 650 737 871 977 
90 140 249 321 476 586 625 773 874 922 
38 148 283 387 438 525 688 780 807 980 
72 162 281 370 401 579 608 731 858 1000 
